Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
bp,OPERATIONAL,"3047 South Halsted Street, Chicago",Price information not available,3.4,31,"['supermarket', 'grocery_or_supermarket']",41.83839,-87.6463
Jewel-Osco,OPERATIONAL,"443 East 34th Street, Chicago",2,4,1586,"['grocery_or_supermarket', 'supermarket']",41.83304039999999,-87.61483710000002
ATM,OPERATIONAL,"2301 York Road, Oak Brook",Price information not available,No rating,No ratings,['convenience_store'],41.84475990000001,-87.9277682
Walgreens,OPERATIONAL,"2151 South Wolf Road, Hillside",2,2.9,33,"['drugstore', 'convenience_store']",41.8486771,-87.90062429999999
Jewel-Osco,OPERATIONAL,"2128 South Mannheim Road, Westchester",2,4.1,1424,"['grocery_or_supermarket', 'supermarket']",41.8497523,-87.8823343
Jewel-Osco Pharmacy,OPERATIONAL,"2128 South Mannheim Road, Westchester",2,3.4,14,['drugstore'],41.8496961,-87.8822914
Walgreens,OPERATIONAL,"8000 Broadview Village Square, Broadview",2,3.5,55,"['drugstore', 'convenience_store']",41.84988589999999,-87.85020949999999
7-Eleven,OPERATIONAL,"9205 Cermak Road, North Riverside",1,3.6,9,['convenience_store'],41.849099,-87.8529894
Pure's Cookie Outlet,OPERATIONAL,"2929 South 25th Avenue, Broadview",Price information not available,3,3,['convenience_store'],41.85032539999999,-87.86162639999999
ALDI,OPERATIONAL,"1001 Cermak Road, Broadview",1,4.5,1258,"['supermarket', 'grocery_or_supermarket']",41.8506252,-87.844517
miska's liquors,OPERATIONAL,"8545 Cermak Road, North Riverside",Price information not available,3.4,5,['convenience_store'],41.8493727,-87.83747249999999
bp,OPERATIONAL,"2558 Des Plaines Avenue, Riverside",Price information not available,4.1,33,"['supermarket', 'grocery_or_supermarket']",41.843079,-87.8231414
Walgreens,OPERATIONAL,"7113 Cermak Road, Berwyn",2,2.2,137,"['drugstore', 'convenience_store']",41.8499079,-87.80119479999999
7-Eleven,OPERATIONAL,"6757 West 26th Street, Berwyn",1,2.6,38,['convenience_store'],41.8436221,-87.7927599
Shell gas station,OPERATIONAL,"6343 26th Street, Berwyn",Price information not available,3.4,28,['convenience_store'],41.8436494,-87.7830973
Walgreens,OPERATIONAL,"5932 Cermak Road, Cicero",2,2.2,196,"['drugstore', 'convenience_store']",41.85126779999999,-87.77294169999999
Mexicare Pharmacy,OPERATIONAL,"3200 West 26th Street, Chicago",Price information not available,4.4,43,['drugstore'],41.8446483,-87.70524379999999
Panama Banana,OPERATIONAL,"2404 South Wolcott Avenue STE 36, Chicago",Price information not available,3.4,147,['grocery_or_supermarket'],41.8440586,-87.6733486
Everyday Fresh Produce Inc,OPERATIONAL,"2404 South Wolcott Avenue STE 14, Chicago",Price information not available,4.3,24,['grocery_or_supermarket'],41.845853,-87.67310599999999
La Galera Produce,OPERATIONAL,"2404 South Wolcott Avenue Units 26-30, Chicago",Price information not available,3.6,67,['grocery_or_supermarket'],41.8448471,-87.6734546
Chicago International Produce Market,OPERATIONAL,"2404 South Wolcott Avenue STE 22, Chicago",Price information not available,4.3,96,['grocery_or_supermarket'],41.8454007,-87.67349229999999
"J. L. Gonzalez Produce, Inc.",OPERATIONAL,"2404 South Wolcott Avenue, Units 1 to7, Chicago",Price information not available,4.3,88,['grocery_or_supermarket'],41.847352,-87.67322300000001
Park To Shop Supermarket (Hong Kong Market),OPERATIONAL,"520 West 24th Place, Chicago",Price information not available,4.1,1095,"['supermarket', 'grocery_or_supermarket']",41.84856159999999,-87.6409201
bp,OPERATIONAL,"11201 West Cermak Road, Westchester",Price information not available,3.2,36,"['supermarket', 'grocery_or_supermarket']",41.8478232,-87.9019138
Food For Thought,CLOSED_TEMPORARILY,"2 Westbrook Corporate Center, Westchester",2,3.6,5,['grocery_or_supermarket'],41.8461556,-87.9047334
Freddy's Pizza,OPERATIONAL,"1600 South 61st Avenue, Cicero",2,4.3,6106,['grocery_or_supermarket'],41.8580156,-87.7765954
ALDI,OPERATIONAL,"4630 West Cermak Road, Cicero",1,4.4,1301,"['supermarket', 'grocery_or_supermarket']",41.8516822,-87.7404629
Dollar General,OPERATIONAL,"1800 South Cicero Avenue, Cicero",1,3.8,472,"['convenience_store', 'drugstore', 'grocery_or_supermarket']",41.8562509,-87.74472870000001
Cermak Grocery,OPERATIONAL,"4156 West Cermak Road, Chicago",Price information not available,4.1,49,"['grocery_or_supermarket', 'supermarket']",41.8517101,-87.7294982
Pete's Fresh Market #6 - Cermak & Rockwell,OPERATIONAL,"2526 West Cermak Road, Chicago",2,4.4,4124,"['supermarket', 'grocery_or_supermarket']",41.853308,-87.6894883
Fairplay Foods,OPERATIONAL,"2200 South Western Avenue, Chicago",Price information not available,4.1,2028,"['supermarket', 'grocery_or_supermarket']",41.8514107,-87.6870258
ALDI,OPERATIONAL,"1739 West Cermak Road, Chicago",1,4.5,2092,"['supermarket', 'grocery_or_supermarket']",41.85159249999999,-87.6701428
Walgreens,OPERATIONAL,"1931 West Cermak Road, Chicago",2,3.3,111,"['drugstore', 'convenience_store']",41.8519438,-87.67437190000001
bp,OPERATIONAL,"1602 West Cermak Road, Chicago",Price information not available,3,28,"['supermarket', 'grocery_or_supermarket']",41.85260369999999,-87.6664722
bp,OPERATIONAL,"1955 West Cermak Road, Chicago",Price information not available,3.7,21,"['supermarket', 'grocery_or_supermarket']",41.85198800000001,-87.67551499999999
Cermak Fresh Market,OPERATIONAL,"1711 West Cermak Road, Chicago",Price information not available,4.4,1224,"['supermarket', 'grocery_or_supermarket']",41.85168099999999,-87.669281
"V&V Supremo Foods, Inc.",OPERATIONAL,"2141 South Throop Street, Chicago",Price information not available,4.2,33,"['convenience_store', 'grocery_or_supermarket']",41.8528873,-87.6584584
Walgreens,OPERATIONAL,"316 West Cermak Road, Chicago",2,2.7,159,"['drugstore', 'convenience_store']",41.8533845,-87.6357501
Shell,OPERATIONAL,"4750 Roosevelt Road, Hillside",2,3.1,24,['convenience_store'],41.863044,-87.9017961
Walgreens,OPERATIONAL,"10345 Roosevelt Road, Westchester",2,3.6,33,"['drugstore', 'convenience_store']",41.8627036,-87.88176829999999
bp,OPERATIONAL,"825 South Mannheim Road, Westchester",Price information not available,2,24,"['supermarket', 'grocery_or_supermarket']",41.86732000000001,-87.8827
Walgreens,OPERATIONAL,"1600 Roosevelt Road, Broadview",2,2.8,49,"['drugstore', 'convenience_store']",41.86375280000001,-87.85216369999999
Walmart Supercenter,OPERATIONAL,"1300 Des Plaines Avenue, Forest Park",1,3.8,6800,['grocery_or_supermarket'],41.86160629999999,-87.8176683
Walgreens,OPERATIONAL,"7200 Roosevelt Road, Forest Park",2,3.3,39,"['drugstore', 'convenience_store']",41.8645693,-87.80506059999999
Express food mart,OPERATIONAL,"7026 16th Street, Berwyn",Price information not available,5,18,"['convenience_store', 'grocery_or_supermarket']",41.8576669,-87.7999274
bp,OPERATIONAL,"1600 Oak Park Avenue, Berwyn",Price information not available,3.7,7,"['supermarket', 'grocery_or_supermarket']",41.8575903,-87.79372699999999
Jewel-Osco,OPERATIONAL,"7036 Roosevelt Road, Oak Park",2,4,1480,"['grocery_or_supermarket', 'supermarket']",41.8652249,-87.8006022
Amer Grocery Store,OPERATIONAL,"1500 East Avenue, Berwyn",Price information not available,4.6,20,['grocery_or_supermarket'],41.8596437,-87.7889468
Walgreens,OPERATIONAL,"6412 Roosevelt Road, Oak Park",2,3.8,45,"['drugstore', 'convenience_store']",41.8655579,-87.7848281
Shell,OPERATIONAL,"6405 Roosevelt Road, Berwyn",2,3.4,39,['convenience_store'],41.865158,-87.78438659999999
ALDI,OPERATIONAL,"5629 West Fillmore Street, Chicago",1,4.4,654,"['supermarket', 'grocery_or_supermarket']",41.867234,-87.7649071
Shell,OPERATIONAL,"4801 West Roosevelt Road, Cicero",2,3.8,64,['convenience_store'],41.8656791,-87.7452
Shell,OPERATIONAL,"2401 West Roosevelt Road, Chicago",2,3.8,42,['convenience_store'],41.866268,-87.6864633
Jewel-Osco,OPERATIONAL,"1220 South Ashland Avenue, Chicago",2,4.1,3312,"['grocery_or_supermarket', 'supermarket']",41.86591629999999,-87.668622
CVS,OPERATIONAL,"1211 West Roosevelt Road, Chicago",Price information not available,2.5,119,"['drugstore', 'convenience_store']",41.8667528,-87.6571172
Whole Foods Market,OPERATIONAL,"1101 South Canal Street Suite 107, Chicago",3,4.4,1625,"['grocery_or_supermarket', 'supermarket']",41.86862259999999,-87.6385339
Trader Joe's,OPERATIONAL,"1147 South Wabash Avenue, Chicago",2,4.6,3351,"['grocery_or_supermarket', 'supermarket']",41.8677418,-87.6253941
Walgreens,OPERATIONAL,"2 East Roosevelt Road, Chicago",2,2.3,163,"['drugstore', 'convenience_store']",41.8676219,-87.6270209
Nepal House,OPERATIONAL,"1301 South Michigan Avenue, Chicago",2,4.5,1737,['grocery_or_supermarket'],41.8656858,-87.6239061
Jewel-Osco,OPERATIONAL,"944 South York Street, Elmhurst",2,4.1,1241,"['grocery_or_supermarket', 'supermarket']",41.870379,-87.935694
Shell,OPERATIONAL,"218 East Butterfield Road, Elmhurst",2,4.2,76,['convenience_store'],41.86952099999999,-87.9332613
Walgreens,OPERATIONAL,"4730 Butterfield Road, Hillside",2,2.6,68,"['drugstore', 'convenience_store']",41.8782068,-87.9020405
Circle K,OPERATIONAL,"10200 Roosevelt Road, Westchester",1,2.4,9,['convenience_store'],41.86374679999999,-87.8783898
Shell,OPERATIONAL,"10200 W, 10200 Roosevelt Road, Westchester",2,3.1,42,['convenience_store'],41.86363799999999,-87.8782997
bp,OPERATIONAL,"5201 West Jackson Boulevard, Chicago",Price information not available,2.5,15,"['supermarket', 'grocery_or_supermarket']",41.87638,-87.7553377
bp,OPERATIONAL,"414 South Kostner Avenue, Chicago",Price information not available,4.6,10,"['supermarket', 'grocery_or_supermarket']",41.87452,-87.73549779999999
bp,OPERATIONAL,"749 South Cicero Avenue, Chicago",Price information not available,3.5,6,"['supermarket', 'grocery_or_supermarket']",41.8706711,-87.7446105
MINUTEMAN CHICAGO,OPERATIONAL,"3357 West Harrison Street, Chicago",2,3.5,61,['convenience_store'],41.8732708,-87.71054370000002
M & S Gas & Food,CLOSED_TEMPORARILY,"3731 Roosevelt Road, Chicago",Price information not available,4,3,['convenience_store'],41.8660183,-87.7190703
Marathon Gas Station,OPERATIONAL,"340 South Sacramento Boulevard, Chicago",Price information not available,3.3,24,['convenience_store'],41.8761742,-87.70122549999999
CVS,OPERATIONAL,"520 South State Street, Chicago",Price information not available,3.4,104,"['drugstore', 'convenience_store']",41.8754229,-87.6278249
ALDI,OPERATIONAL,"400 Mannheim Road, Bellwood",1,4.3,775,"['supermarket', 'grocery_or_supermarket']",41.8841171,-87.88365139999999
On the Run,OPERATIONAL,"440 Mannheim Road, Hillside",1,3.4,56,['convenience_store'],41.87833329999999,-87.8836111
Marathon Gas,OPERATIONAL,"503 Mannheim Road, Bellwood",Price information not available,3.2,13,['convenience_store'],41.8832037,-87.8830284
bp,OPERATIONAL,"500 Mannheim Road, Bellwood",Price information not available,4.4,18,"['supermarket', 'grocery_or_supermarket']",41.88372219999999,-87.88352479999999
Dollar General,OPERATIONAL,"496 25th Avenue, Bellwood",1,4,259,"['convenience_store', 'drugstore', 'grocery_or_supermarket']",41.8839706,-87.8647194
One Stop Express,OPERATIONAL,"1014 South 17th Avenue, Maywood",Price information not available,2.2,6,"['grocery_or_supermarket', 'convenience_store']",41.8779779,-87.8537566
bp,OPERATIONAL,"1001 South 1st Avenue, Maywood",Price information not available,3.4,16,"['supermarket', 'grocery_or_supermarket']",41.8788135,-87.8337679
Jewel-Osco,OPERATIONAL,"438 Madison Street, Oak Park",2,4,1801,"['grocery_or_supermarket', 'supermarket']",41.8800865,-87.786446
Walgreens,OPERATIONAL,"811 Madison Street, Oak Park",2,2.2,179,"['drugstore', 'convenience_store']",41.8795471,-87.79454679999999
Jewel-Osco Pharmacy,OPERATIONAL,"438 Madison Street, Oak Park",2,4.2,22,['drugstore'],41.8800696,-87.7865997
Circle K,OPERATIONAL,"401 Madison Street, Oak Park",1,3.2,18,['convenience_store'],41.879513,-87.7848743
bp,OPERATIONAL,"203 Madison Street, Oak Park",Price information not available,3.6,10,"['supermarket', 'grocery_or_supermarket']",41.8797469,-87.7799696
Shell,OPERATIONAL,"401 Madison Street, Oak Park",2,3.1,25,['convenience_store'],41.87967099999999,-87.7848216
bp,OPERATIONAL,"520 South Austin Boulevard, Oak Park",Price information not available,3.2,11,"['supermarket', 'grocery_or_supermarket']",41.8730033,-87.7746736
Walgreens,OPERATIONAL,"5222 West Madison Street, Chicago",2,2.8,114,"['drugstore', 'convenience_store']",41.88068609999999,-87.7560432
WIC Grocery,CLOSED_TEMPORARILY,"3932 West Madison Street, Chicago",Price information not available,3.1,11,['grocery_or_supermarket'],41.8809183,-87.7245724
African Food & Liquor,OPERATIONAL,"4158 West Madison Street, Chicago",Price information not available,3.6,222,"['convenience_store', 'supermarket', 'grocery_or_supermarket']",41.8808591,-87.7304288
Walgreens,OPERATIONAL,"2340 West Madison Street, Chicago",2,2.9,131,"['drugstore', 'convenience_store']",41.88140800000001,-87.6853234
Walgreens,OPERATIONAL,"111 South Halsted Street, Chicago",2,2.4,276,"['drugstore', 'convenience_store']",41.8798729,-87.64692720000001
Mariano's,OPERATIONAL,"333 East Benton Place, Chicago",2,4.1,632,['grocery_or_supermarket'],41.8852691,-87.6184837
Dollar General,OPERATIONAL,"5555 Saint Charles Road, Berkeley",1,3.9,323,"['drugstore', 'convenience_store', 'grocery_or_supermarket']",41.8887875,-87.90750609999999
Walgreens,OPERATIONAL,"100 Lake Street, Maywood",2,3,48,"['drugstore', 'convenience_store']",41.888557,-87.8352183
Jewel-Osco,OPERATIONAL,"7525 Lake Street, River Forest",2,4.2,2132,"['grocery_or_supermarket', 'supermarket']",41.88780239999999,-87.8133331
Jewel-Osco Pharmacy,OPERATIONAL,"7523 Lake Street, River Forest",2,4.2,24,['drugstore'],41.8881886,-87.81316079999999
Walgreens,OPERATIONAL,"7251 Lake Street, River Forest",2,2.3,104,"['drugstore', 'convenience_store']",41.8881734,-87.80672369999999
Trader Joe's,OPERATIONAL,"483 North Harlem Avenue, Oak Park",2,4.6,1864,"['grocery_or_supermarket', 'supermarket']",41.8902787,-87.80478959999999
Whole Foods Market,OPERATIONAL,"7245 Lake Street, River Forest",3,4.2,1220,"['grocery_or_supermarket', 'supermarket']",41.887377,-87.80626409999999
Bari Foods,OPERATIONAL,"1120 West Grand Avenue #1, Chicago",1,4.7,1246,['grocery_or_supermarket'],41.89129000000001,-87.655557
Peoria Packing Butcher Shop,OPERATIONAL,"1300 West Lake Street, Chicago",Price information not available,4.6,1797,['grocery_or_supermarket'],41.8859024,-87.6591873
Walgreens,OPERATIONAL,"342 East Illinois Street, Chicago",2,3,75,"['drugstore', 'convenience_store']",41.8912291,-87.6182766
Walmart,OPERATIONAL,"137 West North Avenue, Northlake",1,3.9,7361,['grocery_or_supermarket'],41.9047089,-87.9087433
Jays Fresh Market,OPERATIONAL,"1550 Mannheim Road, Stone Park",Price information not available,4.3,106,"['supermarket', 'grocery_or_supermarket']",41.9001007,-87.8840484
Marathon Gas,OPERATIONAL,"3301 Lake Street, Melrose Park",Price information not available,2.8,9,['convenience_store'],41.8972004,-87.8741056
bp,OPERATIONAL,"1309 25th Avenue, Melrose Park",Price information not available,3.2,19,"['supermarket', 'grocery_or_supermarket']",41.898794,-87.86391499999999
bp,OPERATIONAL,"727 North Harlem Avenue, Oak Park",Price information not available,3.4,8,"['supermarket', 'grocery_or_supermarket']",41.89399179999999,-87.8055741
Dollar General,OPERATIONAL,"5518 West Chicago Avenue, Chicago",1,3.6,381,"['convenience_store', 'drugstore', 'grocery_or_supermarket']",41.8950495,-87.7645941
Marathon Gas Station,OPERATIONAL,"801 North Cicero Avenue, Chicago",Price information not available,3.2,13,['convenience_store'],41.8953003,-87.7455689
Mel Bay Grocery & Deli,OPERATIONAL,"4401 West Cortez Street, Chicago",Price information not available,4.7,6,"['convenience_store', 'supermarket', 'grocery_or_supermarket']",41.8996197,-87.73623950000001
The Goddess and Grocer,OPERATIONAL,"1036 North Kilbourn Avenue, Chicago",Price information not available,4.3,14,['grocery_or_supermarket'],41.8999897,-87.73893989999999
DIVISION QUICKSTOP CELLULAR AND GROCERY,CLOSED_TEMPORARILY,"3657 West Division Street, Chicago",Price information not available,4.3,18,['grocery_or_supermarket'],41.90260290000001,-87.71885449999999
Shell,OPERATIONAL,"901 North Pulaski Road, Chicago",2,4,46,['convenience_store'],41.897422,-87.725906
bp,OPERATIONAL,"3954 West Division Street, Chicago",Price information not available,3.4,9,"['supermarket', 'grocery_or_supermarket']",41.90293200000001,-87.7259323
ALDI,OPERATIONAL,"800 North Kedzie Avenue, Chicago",1,4.2,696,"['supermarket', 'grocery_or_supermarket']",41.8967429,-87.7084473
bp,OPERATIONAL,"3159 West Chicago Avenue, Chicago",Price information not available,3.4,119,"['supermarket', 'grocery_or_supermarket']",41.89528,-87.706322
BP,OPERATIONAL,"2405 West Augusta Boulevard, Chicago",Price information not available,3.1,11,['convenience_store'],41.89918309999999,-87.6873293
CVS,OPERATIONAL,"771 North Ogden Avenue, Chicago",Price information not available,4,72,"['drugstore', 'convenience_store']",41.8960025,-87.6540393
Walgreens,OPERATIONAL,"641 North Clark Street, Chicago",2,2.3,198,"['drugstore', 'convenience_store']",41.8937921,-87.63084769999999
Walgreens,OPERATIONAL,"6 East North Avenue, Northlake",2,3.1,88,"['drugstore', 'convenience_store']",41.90775409999999,-87.90253
Shell,OPERATIONAL,"70 East North Avenue, Northlake",2,2.2,19,['convenience_store'],41.90752920000001,-87.89979149999999
bp,OPERATIONAL,"5 North Avenue, Northlake",Price information not available,2.7,18,"['supermarket', 'grocery_or_supermarket']",41.9067629,-87.903767
Food 4 Less,OPERATIONAL,"2501 West North Avenue, Melrose Park",1,4,626,['grocery_or_supermarket'],41.9096108,-87.86550869999999
Walgreens,OPERATIONAL,"1445 West North Avenue, Melrose Park",2,3.2,61,"['drugstore', 'convenience_store']",41.9089933,-87.8519049
CVS,OPERATIONAL,"7929 North Avenue, River Forest",Price information not available,3.4,79,"['drugstore', 'convenience_store']",41.9080776,-87.8235934
Delta Sonic Car Wash & Detailing - Melrose Park,OPERATIONAL,"8490 West North Avenue, Melrose Park",Price information not available,4.1,532,['convenience_store'],41.9089872,-87.8393139
7-Eleven,OPERATIONAL,"6800 West North Avenue, Chicago",1,2.5,31,['convenience_store'],41.90942099999999,-87.7949886
bp,OPERATIONAL,"6119 West North Avenue, Oak Park",Price information not available,3.2,9,"['supermarket', 'grocery_or_supermarket']",41.908923,-87.77912599999999
Walgreens,OPERATIONAL,"1546 North Central Avenue, Chicago",2,3.2,55,"['drugstore', 'convenience_store']",41.9089724,-87.7666855
Dollar General,OPERATIONAL,"5434 West North Avenue, Chicago",1,4,364,"['drugstore', 'convenience_store', 'grocery_or_supermarket']",41.9097757,-87.76207219999999
Walmart Supercenter,OPERATIONAL,"4650 West North Avenue, Chicago",1,3.9,8312,['grocery_or_supermarket'],41.91149100000001,-87.7428073
Food 4 Less,OPERATIONAL,"4821 West North Avenue, Chicago",1,3.6,835,['grocery_or_supermarket'],41.908294,-87.7477091
Walgreens,OPERATIONAL,"4748 West North Avenue, Chicago",2,2.6,99,"['drugstore', 'convenience_store']",41.909965,-87.7451248
Walgreens,OPERATIONAL,"1627 North Pulaski Road, Chicago",2,2.2,144,"['drugstore', 'convenience_store']",41.9109744,-87.72603389999999
North Pulaski Fresh Market,OPERATIONAL,"3850 West North Avenue, Chicago",Price information not available,4.2,815,"['grocery_or_supermarket', 'supermarket']",41.910076,-87.7234168
Citgo - Super Save Mart,OPERATIONAL,"1345 North Pulaski Road, Chicago",Price information not available,3.9,14,['convenience_store'],41.9056725,-87.7260527
Cermak Produce,OPERATIONAL,"2701 West North Avenue, Chicago",Price information not available,4.4,2414,"['supermarket', 'grocery_or_supermarket']",41.909944,-87.6948828
Walgreens,OPERATIONAL,"2440 West North Avenue, Chicago",2,2.8,127,"['drugstore', 'convenience_store']",41.91059919999999,-87.6887874
Walgreens,OPERATIONAL,"1372 North Milwaukee Avenue, Chicago",2,2.1,121,"['drugstore', 'convenience_store']",41.90689829999999,-87.6723164
Jewel-Osco,OPERATIONAL,"1341 North Paulina Street, Chicago",2,3.9,2252,"['grocery_or_supermarket', 'supermarket']",41.9064754,-87.66944629999999
Whole Foods Market,OPERATIONAL,"1550 North Kingsbury Street, Chicago",3,4.5,1820,"['grocery_or_supermarket', 'supermarket']",41.9086787,-87.65264119999999
Williams-Sonoma,OPERATIONAL,"1550 North Fremont Street, Chicago",3,4.3,152,['grocery_or_supermarket'],41.9102471,-87.6516558
Elmhurst Food & Liquor,OPERATIONAL,"416 North York Street, Elmhurst",Price information not available,4,16,['convenience_store'],41.9106237,-87.9403935
Thorntons,OPERATIONAL,"476 North York Street, Elmhurst",Price information not available,4.4,239,['convenience_store'],41.9125523,-87.940342
Shell,OPERATIONAL,"300 Northwest Avenue, Northlake",2,3.2,19,['convenience_store'],41.9086194,-87.9183348
Speedway,OPERATIONAL,"2139 North Mannheim Road, Northlake",2,4.3,536,['convenience_store'],41.9163215,-87.8838973
Tony's Fresh Market,OPERATIONAL,"2099 North Mannheim Road, Melrose Park",Price information not available,4.2,2424,['grocery_or_supermarket'],41.913683,-87.882744
Circle K,OPERATIONAL,"7201 West North Avenue, River Forest",1,2.9,17,['convenience_store'],41.90843599999999,-87.8063203
bp,OPERATIONAL,"1754 North Central Avenue, Chicago",Price information not available,3.2,18,"['supermarket', 'grocery_or_supermarket']",41.91294709999999,-87.7659017
Dollar General,OPERATIONAL,"3527 West Armitage Avenue, Chicago",1,4.1,609,"['convenience_store', 'drugstore', 'grocery_or_supermarket']",41.9171714,-87.7145996
Armitage Produce,OPERATIONAL,"3334 West Armitage Avenue, Chicago",Price information not available,4.4,1945,"['supermarket', 'grocery_or_supermarket']",41.91758209999999,-87.7113578
ALDI,OPERATIONAL,"1753 North Milwaukee Avenue, Chicago",1,4.6,1680,"['supermarket', 'grocery_or_supermarket']",41.91339900000001,-87.681719
Walgreens,OPERATIONAL,"2001 North Milwaukee Avenue, Chicago",2,2.1,366,"['drugstore', 'convenience_store']",41.9178305,-87.6883677
Trader Joe's,OPERATIONAL,"1840 North Clybourn Avenue, Chicago",2,4.6,1217,"['grocery_or_supermarket', 'supermarket']",41.9144861,-87.6549833
Walgreens,OPERATIONAL,"1601 North Wells Street, Chicago",2,1.9,126,"['drugstore', 'convenience_store']",41.91137959999999,-87.6344463
J J Peppers Food Store,OPERATIONAL,"10400 West Fullerton Avenue # A, Melrose Park",Price information not available,3.5,13,"['convenience_store', 'grocery_or_supermarket']",41.92226509999999,-87.8846433
Rio Valley Market Franklin Park,OPERATIONAL,"2745 Mannheim Road, Franklin Park",Price information not available,4.2,896,"['supermarket', 'grocery_or_supermarket']",41.9288301,-87.8837266
Miska's Liquors,OPERATIONAL,"10405 West Fullerton Avenue, Melrose Park",Price information not available,4.9,7,['convenience_store'],41.9215291,-87.88488319999999
Thorntons,OPERATIONAL,"2640 Mannheim Road, Franklin Park",Price information not available,2.8,70,['convenience_store'],41.926846,-87.88517999999999
Jewel-Osco,OPERATIONAL,"10203 West Grand Avenue, Franklin Park",2,4.2,1727,"['grocery_or_supermarket', 'supermarket']",41.9293839,-87.8803885
Walgreens,OPERATIONAL,"9595 Grand Avenue, Franklin Park",2,3.8,52,"['drugstore', 'convenience_store']",41.929134,-87.86418909999999
Circle K,OPERATIONAL,"9601 West Grand Avenue, Franklin Park",1,2.6,10,['convenience_store'],41.92930309999999,-87.86577310000001
Shell,OPERATIONAL,"9601 Grand Avenue, Franklin Park",2,3.6,89,['convenience_store'],41.9292951,-87.86557379999999
Armanetti Wines & Spirits,OPERATIONAL,"9513 Grand Avenue, Franklin Park",Price information not available,4.3,88,['grocery_or_supermarket'],41.9291694,-87.8633175
Bills Convenient Foods,OPERATIONAL,"1322, 8901 Grand Avenue, River Grove",Price information not available,3.6,7,['convenience_store'],41.9288741,-87.8481935
Shell,OPERATIONAL,"2474 North Thatcher Avenue, River Grove",Price information not available,3.9,47,['convenience_store'],41.9249755,-87.8352146
Angelo Caputo's Fresh Markets - Elmwood Park,OPERATIONAL,"2400 North Harlem Avenue, Elmwood Park",Price information not available,4.4,1325,"['supermarket', 'grocery_or_supermarket']",41.924506,-87.80704449999999
Walgreens,OPERATIONAL,"2828 North Harlem Avenue, Elmwood Park",2,2.8,109,"['drugstore', 'convenience_store']",41.931756,-87.8068918
Jewel-Osco,OPERATIONAL,"2520 North Narragansett Avenue, Chicago",2,4.2,2022,"['grocery_or_supermarket', 'supermarket']",41.92622170000001,-87.78633529999999
ALDI,OPERATIONAL,"6520 West Fullerton Avenue, Chicago",1,4.4,786,"['supermarket', 'grocery_or_supermarket']",41.9259494,-87.78871099999999
Jewel-Osco Pharmacy,OPERATIONAL,"2520 North Narragansett Avenue, Chicago",2,3.6,28,['drugstore'],41.92622850000001,-87.78629620000001
Walgreens,OPERATIONAL,"5600 West Fullerton Avenue, Chicago",2,3,190,"['drugstore', 'convenience_store']",41.9244564,-87.76668149999999
Tony's Fresh Market,OPERATIONAL,"2500 North Central Avenue, Chicago",Price information not available,4.2,1908,['grocery_or_supermarket'],41.926906,-87.76641699999999
Apple Pantry,OPERATIONAL,"5835 West Fullerton Avenue, Chicago",Price information not available,4,13,"['grocery_or_supermarket', 'convenience_store']",41.9236575,-87.7723104
Carniceria Guanajuato,OPERATIONAL,"5250 West Fullerton Avenue, Chicago",2,4,381,"['grocery_or_supermarket', 'supermarket']",41.92431819999999,-87.75829519999999
Walgreens,OPERATIONAL,"4817 West Fullerton Avenue, Chicago",2,3.2,62,"['drugstore', 'convenience_store']",41.9239575,-87.7472824
ALDI,OPERATIONAL,"4030 West Wrightwood Avenue, Chicago",1,4.5,861,"['supermarket', 'grocery_or_supermarket']",41.928672,-87.7287719
CVS,OPERATIONAL,"3940 West Fullerton Avenue, Chicago",Price information not available,3,94,"['drugstore', 'convenience_store']",41.9247331,-87.7259708
Shell,OPERATIONAL,"3959 West Fullerton Avenue, Chicago",2,4,38,['convenience_store'],41.924262,-87.7263988
Walgreens,OPERATIONAL,"3320 West Fullerton Avenue, Chicago",2,2.8,127,"['drugstore', 'convenience_store']",41.9248705,-87.71156549999999
The Dill Pickle Food Co-op,OPERATIONAL,"2746 North Milwaukee Avenue, Chicago",Price information not available,4.2,387,['grocery_or_supermarket'],41.9309636,-87.7110762
Foodsmart,OPERATIONAL,"3415 West Diversey Avenue, Chicago",Price information not available,4.2,331,"['grocery_or_supermarket', 'convenience_store']",41.9316225,-87.71306469999999
Walgreens,OPERATIONAL,"2744 North California Avenue, Chicago",2,3.5,76,"['drugstore', 'convenience_store']",41.9314866,-87.6979418
Foodsmart,OPERATIONAL,"2901 West Armitage Avenue, Chicago",2,3.7,274,"['grocery_or_supermarket', 'supermarket']",41.9171918,-87.69974069999999
bp,OPERATIONAL,"2357 West Fullerton Avenue, Chicago",Price information not available,2.6,27,"['supermarket', 'grocery_or_supermarket']",41.9247428,-87.6872388
ALDI,OPERATIONAL,"2600 North Clybourn Avenue, Chicago",1,4.5,1023,"['supermarket', 'grocery_or_supermarket']",41.92859929999999,-87.6747807
bp,OPERATIONAL,"1003 North York Street, Elmhurst",Price information not available,4,21,"['supermarket', 'grocery_or_supermarket']",41.9311821,-87.93914989999999
Jewel-Osco Pharmacy,OPERATIONAL,"1127 South York Road, Bensenville",2,4.4,11,['drugstore'],41.9320179,-87.9373986
Rmarts Citgo River Grove,OPERATIONAL,"8343 West Belmont Avenue, River Grove",Price information not available,4.3,189,['convenience_store'],41.93734329999999,-87.8341982
