Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
"Bucktown Music, Inc.",OPERATIONAL,"1890 North Milwaukee Avenue, Chicago",Price information not available,5,46,"['school', 'store', 'point_of_interest', 'establishment']",41.91568849999999,-87.68597749999999
The Musical Zoo,OPERATIONAL,"1359 North Artesian Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.906529,-87.6879979
Duet Dance Studio - Chicago,OPERATIONAL,"2412 West North Avenue #201, Chicago",Price information not available,5,114,"['school', 'point_of_interest', 'establishment']",41.9104494,-87.68788479999999
Barnette Academy,OPERATIONAL,"1894 North Milwaukee Avenue, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.91590999999999,-87.68620419999999
Bucktown Academy,OPERATIONAL,"1903 North Milwaukee Avenue, Chicago",Price information not available,5,5,"['school', 'point_of_interest', 'establishment']",41.9161799,-87.6860772
Anna Prana - Transformational Life Coaching & Hypnotherapy,OPERATIONAL,"2528 West Armitage Avenue, Chicago",Price information not available,5,4,"['school', 'health', 'point_of_interest', 'establishment']",41.91772289999999,-87.6913265
Nook Preschool Bucktown,OPERATIONAL,"1943 North Leavitt Street, Chicago",Price information not available,5,5,"['school', 'point_of_interest', 'establishment']",41.9174405,-87.6822871
Pulaski International School,OPERATIONAL,"2230 West McLean Avenue, Chicago",Price information not available,4.6,25,"['school', 'point_of_interest', 'establishment']",41.91884450000001,-87.683846
Prairieland Montessori School,OPERATIONAL,"2201 West North Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9101013,-87.6825751
Golden Hour Music,OPERATIONAL,"2014 West Wabansia Avenue APT 4, Chicago",Price information not available,5,8,"['school', 'point_of_interest', 'establishment']",41.9125185,-87.6781407
"Marguerite Lynn Williams, Harpist",OPERATIONAL,"1565 North Hoyne Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'store', 'establishment']",41.9100571,-87.6795534
Learn & Grow Childcare,OPERATIONAL,"2820 West North Avenue, Chicago",Price information not available,2.4,8,"['school', 'point_of_interest', 'establishment']",41.9104435,-87.6978498
Wicker Park Guitar Lessons,OPERATIONAL,"2123 West Le Moyne Street, Chicago",Price information not available,5,47,"['school', 'point_of_interest', 'establishment']",41.90802719999999,-87.68083229999999
Olivia Royal Vocal Coaching,OPERATIONAL,"1449 North Fairfield Avenue Unit 1, Chicago",Price information not available,5,15,"['school', 'point_of_interest', 'store', 'establishment']",41.9080251,-87.69544789999999
Alexander Von Humboldt Child,CLOSED_TEMPORARILY,"1345 North Rockwell Street, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.90621429999999,-87.6916246
A N Pritzker Public School,OPERATIONAL,"2009 West Schiller Street, Chicago",Price information not available,4.5,16,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9068861,-87.6780938
Josephinum Academy of the Sacred Heart,OPERATIONAL,"1501 North Oakley Boulevard, Chicago",Price information not available,3.9,52,"['school', 'point_of_interest', 'establishment']",41.908683,-87.6844608
Bubbles Academy Preschool - Bucktown,OPERATIONAL,"2184 North Elston Avenue, Chicago",Price information not available,4.9,52,"['school', 'point_of_interest', 'establishment']",41.9209306,-87.6721429
Jonathan Burr Elementary School,OPERATIONAL,"1621 West Wabansia Avenue, Chicago",Price information not available,5,4,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.91212700000001,-87.6686796
Children's Learning Place,OPERATIONAL,"1681 North Milwaukee Avenue, Chicago",Price information not available,4.2,6,"['school', 'point_of_interest', 'establishment']",41.9121313,-87.6799635
Chicago Blue Dolphins,OPERATIONAL,"2222 North Elston Avenue, Chicago",Price information not available,4.9,214,"['school', 'health', 'point_of_interest', 'establishment']",41.9219493,-87.6731622
CICS Bucktown,OPERATIONAL,"2235 North Hamilton Avenue, Chicago",Price information not available,3.6,19,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9225216,-87.6813243
New Einsteins Academy Inc,OPERATIONAL,"1858 North Damen Avenue, Chicago",Price information not available,5,7,"['school', 'point_of_interest', 'establishment']",41.9156116,-87.6777072
Drummond Montessori Magnet School,OPERATIONAL,"1845 West Cortland Street, Chicago",Price information not available,4.2,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9157808,-87.6744915
JCYS Michael R. Lutz Family Center (JCYS Wicker Park),OPERATIONAL,"2129 West North Avenue, Chicago",Price information not available,4.7,3,"['school', 'point_of_interest', 'establishment']",41.9102516,-87.68125850000001
Kaleido*Kids,OPERATIONAL,"2157 North Damen Avenue #1, Chicago",Price information not available,4.6,10,"['school', 'point_of_interest', 'establishment']",41.9210253,-87.6775306
The Gardner School of Bucktown,OPERATIONAL,"1612 West North Avenue, Chicago",Price information not available,5,25,"['school', 'point_of_interest', 'establishment']",41.9107257,-87.6686424
Chicago Meditation Center,OPERATIONAL,"2215 West North Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'health', 'point_of_interest', 'establishment']",41.9101897,-87.68311419999999
Saint Mary of the Angels School,OPERATIONAL,"1810 North Hermitage Avenue, Chicago",Price information not available,4.8,332,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9146514,-87.6716945
The Green Bean Day School & Nursery - Bucktown,OPERATIONAL,"2214 North Elston Avenue, Chicago",Price information not available,4.6,18,"['school', 'point_of_interest', 'establishment']",41.9216987,-87.6730817
Willow Tree Childcare and Developmental Center,OPERATIONAL,"1800 North Western Avenue, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.914205,-87.687703
The Nicholson School,OPERATIONAL,"1700 West Cortland Street #101, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9162112,-87.6704085
Midtown Achievement Center,OPERATIONAL,"1819 North Wood Street, Chicago",Price information not available,5,17,"['school', 'point_of_interest', 'establishment']",41.91484519999999,-87.6723902
"Bucktown Music, Inc.",OPERATIONAL,"1890 North Milwaukee Avenue, Chicago",Price information not available,5,46,"['store', 'school', 'point_of_interest', 'establishment']",41.91568849999999,-87.68597749999999
Golden Hour Music,OPERATIONAL,"2014 West Wabansia Avenue APT 4, Chicago",Price information not available,5,8,"['school', 'point_of_interest', 'establishment']",41.9125185,-87.6781407
Ravenswood music academy,OPERATIONAL,"1579 North Milwaukee Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9102537,-87.6766875
Voice Power Chicago,OPERATIONAL,"1579 North Milwaukee Avenue #340, Chicago",Price information not available,5,12,"['school', 'point_of_interest', 'establishment']",41.9101982,-87.67695719999999
"Marguerite Lynn Williams, Harpist",OPERATIONAL,"1565 North Hoyne Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'store', 'establishment']",41.9100571,-87.6795534
Guidepost Montessori at Wicker Park,OPERATIONAL,"1530 North Damen Avenue, Chicago",Price information not available,4.7,13,"['school', 'point_of_interest', 'establishment']",41.9092289,-87.6776002
Nook Preschool Bucktown,OPERATIONAL,"1943 North Leavitt Street, Chicago",Price information not available,5,5,"['school', 'point_of_interest', 'establishment']",41.9174405,-87.6822871
Prairieland Montessori School,OPERATIONAL,"2201 West North Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9101013,-87.6825751
Academically Focused Preschool,OPERATIONAL,"North Marshfield Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9108052,-87.6687778
Pulaski International School,OPERATIONAL,"2230 West McLean Avenue, Chicago",Price information not available,4.6,25,"['school', 'point_of_interest', 'establishment']",41.91884450000001,-87.683846
Wicker Park Guitar Lessons,OPERATIONAL,"2123 West Le Moyne Street, Chicago",Price information not available,5,47,"['school', 'point_of_interest', 'establishment']",41.90802719999999,-87.68083229999999
Bucktown Academy,OPERATIONAL,"1903 North Milwaukee Avenue, Chicago",Price information not available,5,5,"['school', 'point_of_interest', 'establishment']",41.9161799,-87.6860772
Barnette Academy,OPERATIONAL,"1894 North Milwaukee Avenue, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.91590999999999,-87.68620419999999
Creative Scholars Preschool,OPERATIONAL,"1735 North Elston Avenue, Chicago",Price information not available,4.6,27,"['school', 'point_of_interest', 'establishment']",41.9140046,-87.66426589999999
My Corner Playroom,OPERATIONAL,"2121 North Clybourn Avenue, Chicago",Price information not available,4.3,3,"['school', 'point_of_interest', 'establishment']",41.92022499999999,-87.66194349999999
The Goddard School of Chicago (Lincoln Park),OPERATIONAL,"1127 West Armitage Avenue, Chicago",Price information not available,4.8,32,"['school', 'point_of_interest', 'establishment']",41.917876,-87.656475
Jonathan Burr Elementary School,OPERATIONAL,"1621 West Wabansia Avenue, Chicago",Price information not available,5,4,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.91212700000001,-87.6686796
Rowe Upper School,OPERATIONAL,"1424 North Cleaver Street, Chicago",Price information not available,4,29,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9078008,-87.664446
Bubbles Academy Preschool - Bucktown,OPERATIONAL,"2184 North Elston Avenue, Chicago",Price information not available,4.9,52,"['school', 'point_of_interest', 'establishment']",41.9209306,-87.6721429
St. Josaphat School,OPERATIONAL,"2245 North Southport Avenue #1, Chicago",Price information not available,4.8,23,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9232558,-87.6631218
CST Academy - Comprehensive Therapy for Children with Autism,OPERATIONAL,"1422 West Willow Street, Chicago",Price information not available,5,5,"['physiotherapist', 'school', 'health', 'point_of_interest', 'establishment']",41.9146295,-87.66284979999999
The Gardner School of Bucktown,OPERATIONAL,"1612 West North Avenue, Chicago",Price information not available,5,25,"['school', 'point_of_interest', 'establishment']",41.9107257,-87.6686424
C2 Education of Lincoln Park,OPERATIONAL,"2121 North Clybourn Avenue Suite A-8, Chicago",Price information not available,4.9,54,"['school', 'point_of_interest', 'establishment']",41.9200052,-87.6617491
The Princeton Review,OPERATIONAL,"1156 West Armitage Avenue, Chicago",Price information not available,4.6,47,"['school', 'point_of_interest', 'establishment']",41.9183112,-87.6576128
Marcey Street KinderCare,OPERATIONAL,"1733 North Marcey Street, Chicago",Price information not available,4.7,23,"['school', 'point_of_interest', 'establishment']",41.9139819,-87.655058
Drummond Montessori Magnet School,OPERATIONAL,"1845 West Cortland Street, Chicago",Price information not available,4.2,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9157808,-87.6744915
Crème de la Crème School of Lincoln Park,OPERATIONAL,"2230 North Dominick Street, Chicago",Price information not available,4.6,13,"['school', 'point_of_interest', 'establishment']",41.9221972,-87.667349
Saint Mary of the Angels School,OPERATIONAL,"1810 North Hermitage Avenue, Chicago",Price information not available,4.8,332,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9146514,-87.6716945
Rodolfo Lozano Blngl & Intntl,OPERATIONAL,"1424 North Cleaver Street, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.9078093,-87.6645798
Creative Scholars Preschool,OPERATIONAL,"1735 North Elston Avenue, Chicago",Price information not available,4.6,27,"['school', 'point_of_interest', 'establishment']",41.9140046,-87.66426589999999
The Nicholson School,OPERATIONAL,"1700 West Cortland Street #101, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9162112,-87.6704085
Erwin Helfer,OPERATIONAL,"2240 North Magnolia Avenue, Chicago",Price information not available,5,4,"['school', 'store', 'point_of_interest', 'establishment']",41.9228878,-87.65979229999999
Midtown Achievement Center,OPERATIONAL,"1819 North Wood Street, Chicago",Price information not available,5,17,"['school', 'point_of_interest', 'establishment']",41.91484519999999,-87.6723902
Chicago Therapeutic Children's Academy,OPERATIONAL,"1442 West Willow Street, Chicago",Price information not available,4.9,10,"['school', 'health', 'point_of_interest', 'establishment']",41.914319,-87.66339339999999
FFC Lincoln Park,OPERATIONAL,"939 West North Avenue suite 300, Chicago",Price information not available,4.4,109,"['gym', 'spa', 'school', 'health', 'point_of_interest', 'establishment']",41.91068459999999,-87.6528627
Lincoln Park High School,OPERATIONAL,"2001 North Orchard Street, Chicago",Price information not available,4.3,52,"['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']",41.91840819999999,-87.64584479999999
"British International School Chicago, Lincoln Park",OPERATIONAL,"814 West Eastman Street, Chicago",Price information not available,4.4,8,"['school', 'secondary_school', 'primary_school', 'point_of_interest', 'establishment']",41.90765589999999,-87.6488044
The Goddard School of Chicago (Lincoln Park),OPERATIONAL,"1127 West Armitage Avenue, Chicago",Price information not available,4.8,32,"['school', 'point_of_interest', 'establishment']",41.917876,-87.656475
Walter L. Newberry Math & Science Academy,OPERATIONAL,"700 West Willow Street, Chicago",Price information not available,3.3,65,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.91426200000001,-87.64630849999999
Bright Horizons at Clybourn,OPERATIONAL,"1425 North Dayton Street, Chicago",Price information not available,4.6,14,"['school', 'point_of_interest', 'establishment']",41.9072259,-87.6492062
Little Green Treehouse - Lincoln Park,OPERATIONAL,"1929 North Halsted Street, Chicago",Price information not available,5,4,"['school', 'point_of_interest', 'establishment']",41.9170013,-87.6483533
The Princeton Review,OPERATIONAL,"1156 West Armitage Avenue, Chicago",Price information not available,4.6,47,"['school', 'point_of_interest', 'establishment']",41.9183112,-87.6576128
Marcey Street KinderCare,OPERATIONAL,"1733 North Marcey Street, Chicago",Price information not available,4.7,23,"['school', 'point_of_interest', 'establishment']",41.9139819,-87.655058
Lumiere Children's Therapy,OPERATIONAL,"1500 North Clybourn Avenue suite c-105, Chicago",Price information not available,4.9,39,"['school', 'doctor', 'health', 'point_of_interest', 'establishment']",41.9082897,-87.64664189999999
Park West Co-Op Nursery Preschool,OPERATIONAL,"2214 North Bissell Street, Chicago",Price information not available,5,24,"['school', 'point_of_interest', 'establishment']",41.9222711,-87.6525278
CST Academy - Comprehensive Therapy for Children with Autism,OPERATIONAL,"1422 West Willow Street, Chicago",Price information not available,5,5,"['physiotherapist', 'school', 'health', 'point_of_interest', 'establishment']",41.9146295,-87.66284979999999
William B Ogden Public School,OPERATIONAL,"1443 North Ogden Avenue, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.9074682,-87.64552049999999
St James Lutheran School,OPERATIONAL,"2101 North Fremont Street, Chicago",Price information not available,5,8,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9201486,-87.65067549999999
Psychic Lincoln Park Holistic Chakra Center,OPERATIONAL,"1647 North Clybourn Avenue floor 1, Chicago",Price information not available,5,91,"['school', 'health', 'point_of_interest', 'establishment']",41.9120671,-87.650804
Douglas elementary school,OPERATIONAL,"908 West North Avenue, Chicago",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.91104620000001,-87.65238289999999
Digital Adventures Lincoln Park,OPERATIONAL,"701 West Armitage Avenue, Chicago",Price information not available,5,21,"['school', 'point_of_interest', 'establishment']",41.918103,-87.6463342
"Movement Climbing, Yoga, Fitness",OPERATIONAL,"1460 North Dayton Street, Chicago",Price information not available,4.2,131,"['gym', 'school', 'health', 'point_of_interest', 'establishment']",41.90842079999999,-87.6498331
Oboe Lessons and Quality Reeds,OPERATIONAL,"1475 North Kingsbury Street, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.9079365,-87.65153169999999
Fusion Academy Lincoln Park,OPERATIONAL,"1440 North Dayton Street # 104, Chicago",Price information not available,5,12,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.90761839999999,-87.6502074
Chalkboard Preschool,OPERATIONAL,"450 West Menomonee Street, Chicago",Price information not available,4.6,5,"['school', 'point_of_interest', 'establishment']",41.9148288,-87.6407423
"Carry312, LLC",OPERATIONAL,"1680 North Ada Street, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9129264,-87.6624956
Merit School of Music – Near North,OPERATIONAL,"458 West Eugenie Street, Chicago",Price information not available,No rating,No ratings,"['store', 'school', 'point_of_interest', 'establishment']",41.9130864,-87.6409643
Chicago Therapeutic Children's Academy,OPERATIONAL,"1442 West Willow Street, Chicago",Price information not available,4.9,10,"['school', 'health', 'point_of_interest', 'establishment']",41.914319,-87.66339339999999
The Noble Academy,OPERATIONAL,"1443 North Ogden Avenue, Chicago",Price information not available,3.3,29,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.90745579999999,-87.6454041
Insieme a Chicago,OPERATIONAL,"1633 North Cleveland Avenue, Chicago",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9121058,-87.6409327
Lincoln Park High School,OPERATIONAL,"2001 North Orchard Street, Chicago",Price information not available,4.3,52,"['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']",41.91840819999999,-87.64584479999999
Latin School of Chicago,OPERATIONAL,"59 West North Boulevard, Chicago",Price information not available,4.2,19,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.9108751,-87.6312098
Francis W. Parker School,OPERATIONAL,"330 West Webster Avenue, Chicago",Price information not available,4.5,8,"['school', 'point_of_interest', 'establishment']",41.9228563,-87.6385038
Catherine Cook School,OPERATIONAL,"226 West Schiller Street, Chicago",Price information not available,5,4,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9078792,-87.6361438
LaSalle Language Academy,OPERATIONAL,"1734 North Orleans Street, Chicago",Price information not available,4,51,"['school', 'point_of_interest', 'establishment']",41.9139613,-87.6376873
Walter L. Newberry Math & Science Academy,OPERATIONAL,"700 West Willow Street, Chicago",Price information not available,3.3,65,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.91426200000001,-87.64630849999999
Immaculate Conception - St. Joseph School,OPERATIONAL,"1431 North North Park Avenue, Chicago",Price information not available,4.2,10,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9083851,-87.6361316
Franklin Fine Arts Center,OPERATIONAL,"225 West Evergreen Avenue, Chicago",Price information not available,4.3,28,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9064203,-87.63598809999999
Lincoln Park Preschool & Kindergarten (LPP Germania),OPERATIONAL,"108 West Germania Place, Chicago",Price information not available,3.5,2,"['school', 'point_of_interest', 'establishment']",41.9105675,-87.6320391
Sonnets Academy - Lincoln Park,OPERATIONAL,"1932 North Clark Street, Chicago",Price information not available,5,6,"['school', 'point_of_interest', 'establishment']",41.9173895,-87.6357469
Little Green Treehouse - Lincoln Park,OPERATIONAL,"1929 North Halsted Street, Chicago",Price information not available,5,4,"['school', 'point_of_interest', 'establishment']",41.9170013,-87.6483533
William B Ogden Public School,OPERATIONAL,"1443 North Ogden Avenue, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.9074682,-87.64552049999999
Lumiere Children's Therapy,OPERATIONAL,"1500 North Clybourn Avenue suite c-105, Chicago",Price information not available,4.9,39,"['school', 'doctor', 'health', 'point_of_interest', 'establishment']",41.9082897,-87.64664189999999
Lake Shore Music Studio,OPERATIONAL,"1460 North Sandburg Terrace # 3A, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'store', 'establishment']",41.90832589999999,-87.6324234
Chalkboard Preschool,OPERATIONAL,"450 West Menomonee Street, Chicago",Price information not available,4.6,5,"['school', 'point_of_interest', 'establishment']",41.9148288,-87.6407423
Park Community Church - Lincoln Park,OPERATIONAL,"2233 North Clark Street, Chicago",Price information not available,5,18,"['church', 'school', 'place_of_worship', 'point_of_interest', 'establishment']",41.92325109999999,-87.6387278
Manierre Elementary School,OPERATIONAL,"1420 North Hudson Avenue, Chicago",Price information not available,3.2,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9079248,-87.6401181
Lincoln Park Co-Op Nursery,OPERATIONAL,"1753 North Fern Court, Chicago",Price information not available,4.6,13,"['school', 'point_of_interest', 'establishment']",41.9145237,-87.6393392
Merit School of Music – Near North,OPERATIONAL,"458 West Eugenie Street, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'store', 'establishment']",41.9130864,-87.6409643
Greenbay Elementary,OPERATIONAL,"North Orleans Street, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9138647,-87.6378335
Latin School of Chicago,OPERATIONAL,"59 West North Boulevard, Chicago",Price information not available,4.2,19,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.9108751,-87.6312098
LaSalle Language Academy,OPERATIONAL,"1734 North Orleans Street, Chicago",Price information not available,4,51,"['school', 'point_of_interest', 'establishment']",41.9139613,-87.6376873
Catherine Cook School,OPERATIONAL,"226 West Schiller Street, Chicago",Price information not available,5,4,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9078792,-87.6361438
Lincoln Park Preschool & Kindergarten (LPP Germania),OPERATIONAL,"108 West Germania Place, Chicago",Price information not available,3.5,2,"['school', 'point_of_interest', 'establishment']",41.9105675,-87.6320391
St Chrysostom's Day School,OPERATIONAL,"1424 North Dearborn Street, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.9083038,-87.6305153
Immaculate Conception - St. Joseph School,OPERATIONAL,"1431 North North Park Avenue, Chicago",Price information not available,4.2,10,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9083851,-87.6361316
Lake Shore Music Studio,OPERATIONAL,"1460 North Sandburg Terrace # 3A, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'store', 'establishment']",41.90832589999999,-87.6324234
Sonnets Academy - Lincoln Park,OPERATIONAL,"1932 North Clark Street, Chicago",Price information not available,5,6,"['school', 'point_of_interest', 'establishment']",41.9173895,-87.6357469
Early Learning Foundations Preschool,CLOSED_TEMPORARILY,"1455 North Clark Street, Chicago",Price information not available,5,5,"['school', 'point_of_interest', 'establishment']",41.9088081,-87.6318606
Latin School of Chicago offices,OPERATIONAL,"1547 North Dearborn Parkway, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9107473,-87.6298582
Latin School of Chicago Lower School,OPERATIONAL,"1531 North Dearborn Street, Chicago",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9104905,-87.6299916
The Dr. Fisher Early Learning Center,OPERATIONAL,"1840 North Clark Street, Chicago",Price information not available,5,4,"['school', 'point_of_interest', 'establishment']",41.9157972,-87.63494390000001
The Second City Film School,OPERATIONAL,"230 West North Avenue, Chicago",Price information not available,5,4,"['school', 'point_of_interest', 'establishment']",41.9113631,-87.63565369999999
Chicago Contemporary Preschool,OPERATIONAL,"1400 North Lake Shore Drive, Chicago",Price information not available,4.6,9,"['school', 'point_of_interest', 'establishment']",41.90803289999999,-87.6264008
Greenbay Elementary,OPERATIONAL,"North Orleans Street, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.9138647,-87.6378335
Lincoln Park Co-Op Nursery,OPERATIONAL,"1753 North Fern Court, Chicago",Price information not available,4.6,13,"['school', 'point_of_interest', 'establishment']",41.9145237,-87.6393392
Churchville Middle School,OPERATIONAL,"155 Victory Parkway, Elmhurst",Price information not available,3.7,11,"['school', 'point_of_interest', 'establishment']",41.9264459,-87.9382074
Goldfish Swim School - Elmhurst,OPERATIONAL,"614 North Michigan Street, Elmhurst",Price information not available,4.6,169,"['school', 'health', 'point_of_interest', 'establishment']",41.91697659999999,-87.93912139999999
Elmhurst Music Academy,OPERATIONAL,"611 North York Street, Elmhurst",Price information not available,No rating,No ratings,"['store', 'school', 'point_of_interest', 'establishment']",41.9168669,-87.93916430000002
Conrad Fischer Elementary School,OPERATIONAL,"888 Wilson Street, Elmhurst",Price information not available,3.6,13,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9267053,-87.934438
La Petite Academy of Elmhurst,OPERATIONAL,"602 North Michigan Street, Elmhurst",Price information not available,3.2,12,"['school', 'health', 'point_of_interest', 'establishment']",41.9164663,-87.9389082
Studio Preschool - Elmhurst,OPERATIONAL,"600 North Michigan Street, Elmhurst",Price information not available,3.9,7,"['school', 'point_of_interest', 'establishment']",41.9164445,-87.9388329
Churchville Middle School,OPERATIONAL,"155 Victory Parkway, Elmhurst",Price information not available,3.7,11,"['school', 'point_of_interest', 'establishment']",41.9264459,-87.9382074
Conrad Fischer Elementary School,OPERATIONAL,"888 Wilson Street, Elmhurst",Price information not available,3.6,13,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9267053,-87.934438
Mannheim Early Childhood Center,OPERATIONAL,"101 West Diversey Avenue, Northlake",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.92851479999999,-87.9073792
West Leyden High School,OPERATIONAL,"1000 Wolf Road, Northlake",Price information not available,4.2,24,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.926648,-87.9054261
Westdale Elementary School,OPERATIONAL,"99 West Diversey Avenue, Northlake",Price information not available,4.4,7,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.928639,-87.9064327
Westdale Elementary School,OPERATIONAL,"99 West Diversey Avenue, Northlake",Price information not available,4.4,7,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.928639,-87.9064327
West Leyden High School,OPERATIONAL,"1000 Wolf Road, Northlake",Price information not available,4.2,24,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.926648,-87.9054261
Mannheim Early Childhood Center,OPERATIONAL,"101 West Diversey Avenue, Northlake",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.92851479999999,-87.9073792
Roy Elementary School,OPERATIONAL,"533 North Roy Avenue, Northlake",Price information not available,4,12,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9187598,-87.8976182
Roy Elementary School,OPERATIONAL,"533 North Roy Avenue, Northlake",Price information not available,4,12,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9187598,-87.8976182
Mannheim Middle School,OPERATIONAL,"2600 Hyde Park Avenue, Melrose Park",Price information not available,3.7,34,"['school', 'point_of_interest', 'establishment']",41.92566590000001,-87.8874498
Honey Bear Day Care Center,OPERATIONAL,"2359 Mannheim Road, Melrose Park",Price information not available,3.5,8,"['school', 'point_of_interest', 'establishment']",41.921566,-87.883702
Enger School,OPERATIONAL,"10401 Grand Avenue, Franklin Park",Price information not available,5,1,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9296776,-87.8851933
Enger School,OPERATIONAL,"10401 Grand Avenue, Franklin Park",Price information not available,5,1,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9296776,-87.8851933
Honey Bear Day Care Center,OPERATIONAL,"2359 Mannheim Road, Melrose Park",Price information not available,3.5,8,"['school', 'point_of_interest', 'establishment']",41.921566,-87.883702
Scott Elementary School,OPERATIONAL,"2250 Scott Street, Melrose Park",Price information not available,5,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9200566,-87.8753816
Mannheim Middle School,OPERATIONAL,"2600 Hyde Park Avenue, Melrose Park",Price information not available,3.7,34,"['school', 'point_of_interest', 'establishment']",41.92566590000001,-87.8874498
Pietrini Elementary School,OPERATIONAL,"9750 Fullerton Avenue, Franklin Park",Price information not available,4.8,4,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9228213,-87.86902010000001
Hester Junior High School,OPERATIONAL,"2836 Gustav Street, Franklin Park",Price information not available,4,24,"['school', 'point_of_interest', 'establishment']",41.9307091,-87.8668783
Passow Elementary School,OPERATIONAL,"2838 Calwagner Street, Franklin Park",Price information not available,5,5,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.93048599999999,-87.868034
Pietrini Elementary School,OPERATIONAL,"9750 Fullerton Avenue, Franklin Park",Price information not available,4.8,4,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.9228213,-87.86902010000001
