Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
43rd Food Mart,OPERATIONAL,"246 West 43rd Street, Chicago",Price information not available,5,1,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.81651249999999,-87.6328022
43rd Food & Tobacco,OPERATIONAL,"200 East 43rd Street, Chicago",Price information not available,4.2,9,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.81678400000001,-87.621178
Bronzeville Convenience,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8094076,-87.6226252
Bronzeville Convenience Mart,OPERATIONAL,"450 East 43rd Street, Chicago",Price information not available,4.3,16,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8167575,-87.6144368
43rd Food & Tobacco,OPERATIONAL,"200 East 43rd Street, Chicago",Price information not available,4.2,9,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.81678400000001,-87.621178
S-A Mini Mart,OPERATIONAL,"325 East 47th Street, Chicago",Price information not available,4,6,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8091764,-87.61848909999999
"BLACK DOLLARS MARKET, INC",OPERATIONAL,"509 East 47th Street, Chicago",Price information not available,4.5,18,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.809211,-87.61326299999999
Bronzeville Convenience,OPERATIONAL,Chicago,Price information not available,No rating,No ratings,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8094076,-87.6226252
DG Market,OPERATIONAL,"549 East Pershing Road, Chicago",1,3.7,699,"['grocery_or_supermarket', 'drugstore', 'home_goods_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.82349379999999,-87.61349039999999
Bronzeville Convenience Mart,OPERATIONAL,"450 East 43rd Street, Chicago",Price information not available,4.3,16,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",41.8167575,-87.6144368
Walgreens,OPERATIONAL,"1320 East 47th Street, Chicago",2,2.9,65,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.8103774,-87.59407259999999
The PRIDE of Hinsdale - BP,OPERATIONAL,"149 East Ogden Avenue, Hinsdale",Price information not available,3,56,"['gas_station', 'convenience_store', 'liquor_store', 'atm', 'cafe', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.8166168,-87.9262789
Shell,OPERATIONAL,"210 East Ogden Avenue, Hinsdale",2,4.2,132,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.81653000000001,-87.9250023
Walgreens,OPERATIONAL,"2 North La Grange Road, La Grange",2,2.2,107,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.8166371,-87.8701007
7-Eleven,OPERATIONAL,"9600 East Ogden Avenue, La Grange",1,2.7,29,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8179981,-87.8603241
CVS,OPERATIONAL,"9139 Broadway Avenue, Brookfield",Price information not available,2.8,95,"['drugstore', 'convenience_store', 'liquor_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.8281571,-87.8501602
Minute Man Convenience,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8286948,-87.8511195
7-Eleven,OPERATIONAL,"9600 East Ogden Avenue, La Grange",1,2.7,29,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8179981,-87.8603241
ATM,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.82861279999999,-87.8513523
CVS,OPERATIONAL,"9139 Broadway Avenue, Brookfield",Price information not available,2.8,95,"['drugstore', 'clothing_store', 'convenience_store', 'liquor_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.8281571,-87.8501602
Minute Man Convenience,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8286948,-87.8511195
ATM,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.82861279999999,-87.8513523
REBEL Convenience Stores,OPERATIONAL,"8716 Ogden Avenue, Lyons",Price information not available,4.4,20,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.81656699999999,-87.8387437
Walgreens,OPERATIONAL,"4101 1st Avenue, Lyons",2,2.5,142,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.81562419999999,-87.8332461
Nancy's Gas & Food Mart Inc,OPERATIONAL,"8050 Ogden Avenue # 2, Lyons",Price information not available,2,2,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.81907289999999,-87.8233892
Nancy's Gas & Food Mart Inc,OPERATIONAL,"8050 Ogden Avenue # 2, Lyons",Price information not available,2,2,"['gas_station', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",41.81907289999999,-87.8233892
Shell,OPERATIONAL,"3901 South Harlem Avenue, Stickney",2,3.8,40,"['gas_station', 'atm', 'convenience_store', 'car_wash', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.82078299999999,-87.8022543
7-Eleven,OPERATIONAL,"7144 Ogden Avenue, Berwyn",Price information not available,2.1,23,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8234991,-87.80223579999999
Rmarts Arco Riverside,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,4.4,28,"['convenience_store', 'atm', 'gas_station', 'cafe', 'finance', 'general_contractor', 'store', 'food', 'point_of_interest', 'establishment']",41.8301822,-87.8034204
Rmarts Riverside 50,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,5,1,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.830246,-87.803398
Walgreens,OPERATIONAL,"6800 Ogden Avenue, Berwyn",2,2.6,153,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.8265914,-87.79335739999999
Dollar General,OPERATIONAL,"6843 Ogden Avenue, Berwyn",1,4.1,354,"['convenience_store', 'drugstore', 'health', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",41.82694389999999,-87.79439320000002
Shell,OPERATIONAL,"3901 South Harlem Avenue, Stickney",2,3.8,40,"['gas_station', 'atm', 'convenience_store', 'car_wash', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.82078299999999,-87.8022543
7-Eleven,OPERATIONAL,"7144 Ogden Avenue, Berwyn",Price information not available,2.1,23,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8234991,-87.80223579999999
Munchiez Stop,OPERATIONAL,"6932 Windsor Avenue, Berwyn",Price information not available,5,9,"['grocery_or_supermarket', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8322134,-87.7968454
Rmarts Arco Riverside,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,4.4,28,"['convenience_store', 'atm', 'gas_station', 'cafe', 'finance', 'general_contractor', 'store', 'food', 'point_of_interest', 'establishment']",41.8301822,-87.8034204
Rmarts Riverside 50,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,5,1,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.830246,-87.803398
ATM,OPERATIONAL,"3242 Oak Park Avenue, Berwyn",Price information not available,No rating,No ratings,"['atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.8326229,-87.7930485
Walgreens,OPERATIONAL,"6800 Ogden Avenue, Berwyn",2,2.6,153,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.8265914,-87.79335739999999
Shell,OPERATIONAL,"6400 Ogden Avenue #14, Berwyn",2,3.3,8,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.830228,-87.78340469999999
Dollar General,OPERATIONAL,"6843 Ogden Avenue, Berwyn",1,4.1,354,"['drugstore', 'home_goods_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.82694389999999,-87.79439320000002
Walgreens,OPERATIONAL,"5840 West 35th Street, Cicero",2,3.7,43,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.8292676,-87.7699712
7-Eleven,OPERATIONAL,"3446 South Austin Boulevard, Cicero",1,3.5,43,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.82906669999999,-87.77360440000001
Shell,OPERATIONAL,"3501 South Central Avenue, Cicero",Price information not available,3,4,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.82896999999999,-87.76293
Walgreens,OPERATIONAL,"5840 West 35th Street, Cicero",2,3.7,43,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.8292676,-87.7699712
Shell,OPERATIONAL,"3501 South Central Avenue, Cicero",Price information not available,3,4,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.82896999999999,-87.76293
Truck Quest/CITGO,OPERATIONAL,"3738 South Cicero Avenue, Cicero",Price information not available,4.3,74,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.824729,-87.74382179999999
Mobil/TruckQuest Truck Stop,OPERATIONAL,"3738 South Cicero Avenue, Cicero",Price information not available,5,3,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']",41.8250816,-87.7440384
Thorntons,OPERATIONAL,"3503 South Cicero Avenue, Cicero",Price information not available,3.6,83,"['convenience_store', 'gas_station', 'liquor_store', 'atm', 'bakery', 'cafe', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.82758460000001,-87.74283799999999
Truck Quest/CITGO,OPERATIONAL,"3738 South Cicero Avenue, Cicero",Price information not available,4.3,74,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.824729,-87.74382179999999
Thorntons,OPERATIONAL,"3503 South Cicero Avenue, Cicero",Price information not available,3.6,83,"['convenience_store', 'atm', 'gas_station', 'bakery', 'liquor_store', 'cafe', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.82758460000001,-87.74283799999999
Mobil/TruckQuest Truck Stop,OPERATIONAL,"3738 South Cicero Avenue, Cicero",Price information not available,5,3,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8250816,-87.7440384
Snappy Convenience Center,OPERATIONAL,"3608 South Kedzie Avenue, Chicago",Price information not available,1,2,"['convenience_store', 'gas_station', 'point_of_interest', 'car_repair', 'food', 'store', 'establishment']",41.82772649999999,-87.7050409
Shell,OPERATIONAL,"3600 South Kedzie Avenue, Chicago",Price information not available,2,5,"['gas_station', 'atm', 'convenience_store', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",41.827835,-87.7048593
Snappy Convenience Center,OPERATIONAL,"3608 South Kedzie Avenue, Chicago",Price information not available,1,2,"['convenience_store', 'gas_station', 'car_repair', 'food', 'point_of_interest', 'store', 'establishment']",41.82772649999999,-87.7050409
Road Ranger,OPERATIONAL,"3401 South California Avenue, Chicago",Price information not available,3.4,320,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']",41.83147939999999,-87.69448799999999
Shell,OPERATIONAL,"3600 South Kedzie Avenue, Chicago",Price information not available,2,5,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.827835,-87.7048593
Shell,OPERATIONAL,"3820 South Archer Avenue, Chicago",Price information not available,2.6,5,"['gas_station', 'convenience_store', 'atm', 'car_wash', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.8243,-87.68809
Road Ranger,OPERATIONAL,"3401 South California Avenue, Chicago",Price information not available,3.4,320,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.83147939999999,-87.69448799999999
Shell,OPERATIONAL,"3820 South Archer Avenue, Chicago",Price information not available,2.6,5,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.8243,-87.68809
7-Eleven,OPERATIONAL,"3743 South Archer Avenue, Chicago",Price information not available,2.7,38,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.825177,-87.685234
Oasis Mini Mart,OPERATIONAL,"4018 South Western Avenue, Chicago",Price information not available,5,1,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.82046469999999,-87.6850719
One Stop Market,OPERATIONAL,"3456 South Western Avenue, Chicago",Price information not available,4,21,"['convenience_store', 'liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",41.83041619999999,-87.6854457
Walgreens,OPERATIONAL,"1926 West 35th Street, Chicago",2,3.1,61,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.8305294,-87.6736825
M & B Inc,OPERATIONAL,"3501 South Damen Avenue, Chicago",Price information not available,5,1,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.830123,-87.67497399999999
Shell,OPERATIONAL,"3501 South Damen Avenue, Chicago",2,3.6,30,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.830137,-87.67505799999999
7-Eleven,OPERATIONAL,"3743 South Archer Avenue, Chicago",Price information not available,2.7,38,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.825177,-87.685234
Oasis Mini Mart,OPERATIONAL,"4018 South Western Avenue, Chicago",Price information not available,5,1,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.82046469999999,-87.6850719
Shell,OPERATIONAL,"3820 South Archer Avenue, Chicago",Price information not available,2.6,5,"['gas_station', 'atm', 'convenience_store', 'car_wash', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.8243,-87.68809
Shell,OPERATIONAL,"3510 South Ashland Avenue, Chicago",2,3.1,14,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.8302018,-87.6658739
Cashews place,OPERATIONAL,"1111 West 40th Street, Chicago",Price information not available,No rating,No ratings,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.82094199999999,-87.6534957
To GO,OPERATIONAL,"950 West Pershing Road, Chicago",Price information not available,No rating,No ratings,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",41.8238893,-87.6500559
Cashews place,OPERATIONAL,"1111 West 40th Street, Chicago",Price information not available,No rating,No ratings,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",41.82094199999999,-87.6534957
To GO,OPERATIONAL,"950 West Pershing Road, Chicago",Price information not available,No rating,No ratings,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8238893,-87.6500559
BP Gas Station,OPERATIONAL,"4244 South Wentworth Avenue, Chicago",Price information not available,3.4,16,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.816689,-87.63151850000001
43rd Food Mart,OPERATIONAL,"246 West 43rd Street, Chicago",Price information not available,5,1,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.81651249999999,-87.6328022
DG Market,OPERATIONAL,"549 East Pershing Road, Chicago",1,3.7,699,"['grocery_or_supermarket', 'drugstore', 'home_goods_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.82349379999999,-87.61349039999999
Bronzeville Convenience Mart,OPERATIONAL,"450 East 43rd Street, Chicago",Price information not available,4.3,16,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8167575,-87.6144368
43rd Food & Tobacco,OPERATIONAL,"200 East 43rd Street, Chicago",Price information not available,4.2,9,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.81678400000001,-87.621178
DG Market,OPERATIONAL,"549 East Pershing Road, Chicago",1,3.7,699,"['grocery_or_supermarket', 'drugstore', 'home_goods_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.82349379999999,-87.61349039999999
Shell,OPERATIONAL,"11200 31st Street, Westchester",2,2.7,26,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.83383299999999,-87.90104099999999
Shell,OPERATIONAL,"11200 31st Street, Westchester",2,2.7,26,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.83383299999999,-87.90104099999999
7-Eleven,OPERATIONAL,"704 East 31st Street, La Grange Park",1,3.5,43,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8341082,-87.8667715
CVS,OPERATIONAL,"9139 Broadway Avenue, Brookfield",Price information not available,2.8,95,"['drugstore', 'convenience_store', 'liquor_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.8281571,-87.8501602
Shell,OPERATIONAL,"3100 Maple Avenue, Brookfield",2,3.8,53,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.8346979,-87.85210339999999
Minute Man Convenience,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8286948,-87.8511195
Maple Quick Mart,OPERATIONAL,"3045 Maple Avenue, Brookfield",Price information not available,3.5,4,"['convenience_store', 'gas_station', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.8351121,-87.8514519
ATM,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.82861279999999,-87.8513523
7-Eleven,OPERATIONAL,"704 East 31st Street, La Grange Park",1,3.5,43,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8341082,-87.8667715
CVS,OPERATIONAL,"9139 Broadway Avenue, Brookfield",Price information not available,2.8,95,"['drugstore', 'convenience_store', 'liquor_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.8281571,-87.8501602
Shell,OPERATIONAL,"3100 Maple Avenue, Brookfield",2,3.8,53,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.8346979,-87.85210339999999
Minute Man Convenience,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8286948,-87.8511195
Maple Quick Mart,OPERATIONAL,"3045 Maple Avenue, Brookfield",Price information not available,3.5,4,"['convenience_store', 'gas_station', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.8351121,-87.8514519
ATM,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,"['atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.82861279999999,-87.8513523
Rmarts Arco Riverside,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,4.4,28,"['convenience_store', 'gas_station', 'atm', 'general_contractor', 'cafe', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.8301822,-87.8034204
Rmarts Riverside 50,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,5,1,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.830246,-87.803398
Quick mart,OPERATIONAL,"539 Longcommon Road, Riverside",Price information not available,No rating,No ratings,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.84055219999999,-87.8035791
Shell,OPERATIONAL,"539 Longcommon Road, Riverside",Price information not available,4.2,5,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.84056,-87.80359
Munchiez Stop,OPERATIONAL,"6932 Windsor Avenue, Berwyn",Price information not available,5,9,"['grocery_or_supermarket', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8322134,-87.7968454
Walgreens,OPERATIONAL,"6800 Ogden Avenue, Berwyn",2,2.6,153,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.8265914,-87.79335739999999
Dollar General,OPERATIONAL,"6843 Ogden Avenue, Berwyn",1,4.1,354,"['convenience_store', 'drugstore', 'home_goods_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.82694389999999,-87.79439320000002
Munchiez Stop,OPERATIONAL,"6932 Windsor Avenue, Berwyn",Price information not available,5,9,"['grocery_or_supermarket', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",41.8322134,-87.7968454
ATM,OPERATIONAL,"3242 Oak Park Avenue, Berwyn",Price information not available,No rating,No ratings,"['atm', 'convenience_store', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",41.8326229,-87.7930485
Rmarts Arco Riverside,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,4.4,28,"['convenience_store', 'atm', 'gas_station', 'cafe', 'general_contractor', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",41.8301822,-87.8034204
Rmarts Riverside 50,OPERATIONAL,"3346 South Harlem Avenue, Riverside",Price information not available,5,1,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",41.830246,-87.803398
Quick mart,OPERATIONAL,"539 Longcommon Road, Riverside",Price information not available,No rating,No ratings,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",41.84055219999999,-87.8035791
Shell,OPERATIONAL,"539 Longcommon Road, Riverside",Price information not available,4.2,5,"['gas_station', 'atm', 'convenience_store', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",41.84056,-87.80359
Shell,OPERATIONAL,"6400 Ogden Avenue #14, Berwyn",2,3.3,8,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.830228,-87.78340469999999
ATM,OPERATIONAL,"3242 Oak Park Avenue, Berwyn",Price information not available,No rating,No ratings,"['atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.8326229,-87.7930485
Walgreens,OPERATIONAL,"5840 West 35th Street, Cicero",2,3.7,43,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.8292676,-87.7699712
7-Eleven,OPERATIONAL,"3446 South Austin Boulevard, Cicero",1,3.5,43,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.82906669999999,-87.77360440000001
Shell,OPERATIONAL,"3501 South Central Avenue, Cicero",Price information not available,3,4,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.82896999999999,-87.76293
Walgreens,OPERATIONAL,"5840 West 35th Street, Cicero",2,3.7,43,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.8292676,-87.7699712
Carrillo's grocery and snacks,OPERATIONAL,"5400 West 31st Street, Cicero",Price information not available,4.7,23,"['convenience_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.8366374,-87.75878519999999
Shell,OPERATIONAL,"3501 South Central Avenue, Cicero",Price information not available,3,4,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.82896999999999,-87.76293
Shell,OPERATIONAL,"3150 South Cicero Avenue, Cicero",Price information not available,3.6,49,"['gas_station', 'convenience_store', 'atm', 'car_wash', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.835114,-87.74407099999999
Tony's Foods,OPERATIONAL,"4900 West 30th Street, Cicero",Price information not available,3.8,5,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.83871499999999,-87.7473067
Rosie's Food Mart,OPERATIONAL,"5029 West 29th Street, Cicero",Price information not available,4.5,22,"['convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",41.8401266,-87.75033719999999
Thorntons,OPERATIONAL,"3503 South Cicero Avenue, Cicero",Price information not available,3.6,83,"['convenience_store', 'gas_station', 'liquor_store', 'atm', 'bakery', 'cafe', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.82758460000001,-87.74283799999999
Carrillo's grocery and snacks,OPERATIONAL,"5400 West 31st Street, Cicero",Price information not available,4.7,23,"['convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",41.8366374,-87.75878519999999
Mobil/TruckQuest Truck Stop,OPERATIONAL,"3738 South Cicero Avenue, Cicero",Price information not available,5,3,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']",41.8250816,-87.7440384
Shell,OPERATIONAL,"3150 South Cicero Avenue, Cicero",Price information not available,3.6,49,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.835114,-87.74407099999999
Thorntons,OPERATIONAL,"3503 South Cicero Avenue, Cicero",Price information not available,3.6,83,"['convenience_store', 'atm', 'gas_station', 'bakery', 'cafe', 'liquor_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",41.82758460000001,-87.74283799999999
Tiendita Gutierrez,CLOSED_TEMPORARILY,"3158 South Harding Avenue, Chicago",Price information not available,3,2,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8352077,-87.723249
Cinco Hermanas,OPERATIONAL,"3900 West 31st Street, Chicago",Price information not available,5,1,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.8370483,-87.7221074
Snappy Convenience Center,OPERATIONAL,"3608 South Kedzie Avenue, Chicago",Price information not available,1,2,"['convenience_store', 'gas_station', 'car_repair', 'food', 'point_of_interest', 'store', 'establishment']",41.82772649999999,-87.7050409
Santos #2 Food Mart,OPERATIONAL,"2859 South Saint Louis Avenue, Chicago",Price information not available,4.6,13,"['grocery_or_supermarket', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8390611,-87.71200040000001
Shell,OPERATIONAL,"3600 South Kedzie Avenue, Chicago",Price information not available,2,5,"['gas_station', 'convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']",41.827835,-87.7048593
Cinco Hermanas,OPERATIONAL,"3900 West 31st Street, Chicago",Price information not available,5,1,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8370483,-87.7221074
Tiendita Gutierrez,CLOSED_TEMPORARILY,"3158 South Harding Avenue, Chicago",Price information not available,3,2,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.8352077,-87.723249
Super Save Mart,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",41.84042520000001,-87.705336
Road Ranger,OPERATIONAL,"3401 South California Avenue, Chicago",Price information not available,3.4,320,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",41.83147939999999,-87.69448799999999
Snappy Convenience Center,OPERATIONAL,"3608 South Kedzie Avenue, Chicago",Price information not available,1,2,"['convenience_store', 'gas_station', 'store', 'car_repair', 'food', 'point_of_interest', 'establishment']",41.82772649999999,-87.7050409
Shell,OPERATIONAL,"3600 South Kedzie Avenue, Chicago",Price information not available,2,5,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",41.827835,-87.7048593
